,Median earnings 2007,Id2,Geography_x,Population 2007,Median earnings 2017,Geography_y,Population 2017,Id,Geography,"Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Mining 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Mining 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Construction 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Construction 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Manufacturing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Manufacturing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Wholesale trade 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Wholesale trade 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Retail trade 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Retail trade 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Transportation and warehousing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Transportation and warehousing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Utilities 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Utilities 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Information 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Information 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Educational services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Educational services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Health care and social assistance 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Health care and social assistance 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Other services, except public administration 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Other services, except public administration 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Public administration 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Public administration 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - PERCENT IMPUTED - Industry 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - PERCENT IMPUTED - Industry 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: - Mining, quarrying, and oil and gas extraction 2017",Total; Estimate; Construction 2017,Total; Estimate; Manufacturing 2017,Total; Estimate; Wholesale trade 2017,Total; Estimate; Retail trade 2017,"Total; Estimate; Transportation and warehousing, and utilities: 2017","Total; Estimate; Transportation and warehousing, and utilities: - Transportation and warehousing 2017","Total; Estimate; Transportation and warehousing, and utilities: - Utilities 2017",Total; Estimate; Information 2017,"Total; Estimate; Finance and insurance, and real estate and rental and leasing: 2017","Total; Estimate; Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2017","Total; Estimate; Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2017","Total; Estimate; Educational services, and health care and social assistance: 2017","Total; Estimate; Educational services, and health care and social assistance: - Educational services 2017","Total; Estimate; Educational services, and health care and social assistance: - Health care and social assistance 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2017","Total; Estimate; Other services, except public administration 2017",Total; Estimate; Public administration 2017
69,32604,17900,"Columbia, SC Metro Area",712760,36161,"Columbia, SC Metro Area",825004,3100000US17900,"Columbia, SC Metro Area",235350,37132,2162,56340,1870,55129,292,56659,17721,33375,28597,39436,8511,43233,20467,30919,15020,40368,11031,36635,3989,54621,5972,43797,23874,41258,18747,41416,5127,40794,23400,40523,13603,51517,320,55656,9477,30115,46436,36561,19279,36071,27157,36787,12870,22111,1678,34106,11192,21196,8750,32541,21570,39560,3.0,(X),283519,2797,2413,384,19530,29726,8695,27846,16577,12678,3899,6275,23951,20109,3842,30648,15063,237,15348,66675,27079,39596,14197,2353,11844,14169,22433
70,29834,17980,"Columbus, GA-AL Metro Area",285518,33056,"Columbus, GA-AL Metro Area",305911,3100000US17980,"Columbus, GA-AL Metro Area",77404,34677,1328,38440,1177,37634,151,50016,5770,39942,8073,35819,1857,40687,6908,31337,2369,37359,1779,36488,590,42061,1514,43504,11962,34017,10268,35058,1694,30584,4983,40307,2481,47512,162,66078,2340,34050,17206,34743,5470,41632,11736,32670,6430,18647,643,33036,5787,17361,4305,34498,4699,38917,3.5,(X),83491,582,468,114,4436,8793,2223,9166,4110,3370,740,1703,9556,7961,1595,6201,3719,0,2482,19464,6217,13247,6596,413,6183,3451,7210
72,35966,18140,"Columbus, OH Metro Area",1754337,41507,"Columbus, OH Metro Area",2078725,3100000US18140,"Columbus, OH Metro Area",571531,42290,3302,32103,2949,31480,353,40128,32400,40446,66983,46128,24736,42035,62428,33187,33405,47006,26628,44411,6777,61237,15800,55356,72112,48072,59200,50802,12912,38740,66863,48084,42846,61849,1330,45520,22687,31896,106813,41159,36846,46185,69967,37397,27247,28351,5474,33888,21773,26192,20204,32147,39238,53270,2.8,(X),759149,4116,3237,879,40415,85320,25540,73871,47145,39244,7901,16343,88121,77102,11019,89169,55917,1264,31988,171647,60119,111528,41427,8763,32664,29157,46878
73,29371,18580,"Corpus Christi, TX Metro Area",410568,33596,"Corpus Christi, TX Metro Area",449830,3100000US18580,"Corpus Christi, TX Metro Area",115085,35075,3671,60284,638,20663,3033,61827,10646,32468,10318,51720,4721,34815,12538,26817,6944,41253,6201,40933,743,62871,1617,48978,7651,33868,4736,33013,2915,34758,9923,34810,5264,42977,222,29152,4437,25088,25583,33732,9591,41350,15992,31247,7030,18807,1376,30369,5654,16373,5072,26269,9371,51412,2.7,(X),147736,3340,674,2666,16797,13142,4493,14621,6289,4867,1422,1414,9898,5730,4168,11650,6823,0,4827,36536,11575,24961,11353,1169,10184,6873,11330
76,35243,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",6144489,42040,"Dallas-Fort Worth-Arlington, TX Metro Area",7400479,3100000US19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2133520,40175,21555,52889,6054,24811,15501,61919,204350,30146,288789,42028,97421,41405,220295,31242,139783,45768,126285,45582,13498,49602,83059,60078,211795,46216,157159,47661,54636,40950,268207,49191,165122,63079,4850,56866,98235,28904,302002,40670,123490,42814,178512,37418,130242,24700,21721,35564,108521,22406,87280,28876,78742,48829,4.3,(X),2787951,29752,6433,23319,256029,290827,104218,280341,191830,169009,22821,70672,280000,210287,69713,376387,241275,8005,127107,515048,212002,303046,177232,30647,146585,118759,96856
77,26651,19140,"Dalton, GA Metro Area",134043,32000,"Dalton, GA Metro Area",144440,3100000US19140,"Dalton, GA Metro Area",41860,29113,691,41111,589,40746,102,44906,2402,22138,21043,27586,885,28064,3625,27104,1612,49085,1415,46470,197,63094,247,31112,1102,29651,730,34265,372,23542,2147,31323,1104,36164,22,-,1021,18510,4056,32362,2105,31887,1951,34173,2322,25080,128,30000,2194,24513,699,22907,1029,39407,2.6,(X),48671,179,179,0,2812,23451,615,3441,2893,2016,877,949,1401,1123,278,1916,852,0,1064,6859,3983,2876,1052,103,949,1916,1187
79,30709,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",378163,37421,"Davenport-Moline-Rock Island, IA-IL Metro Area",382298,3100000US19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",113872,36912,2117,34438,1857,32833,260,60959,5609,42316,25586,40973,5684,37397,12235,28185,8247,40878,6463,36923,1784,75000,3179,40832,8276,38071,6566,38603,1710,32480,7622,40690,4403,45241,0,-,3219,32480,18221,34180,5792,41767,12429,31595,6073,23087,1922,24195,4151,21831,4281,32887,6742,50892,4.4,(X),126182,1906,1687,219,9850,28717,3727,12713,7400,6044,1356,1278,7799,6009,1790,10000,5246,164,4590,24302,8728,15574,6144,1807,4337,5355,6991
80,32487,19380,"Dayton, OH Metro Area",835537,37419,"Dayton, OH Metro Area",803416,3100000US19380,"Dayton, OH Metro Area",251326,39470,2142,39516,1956,39084,186,46289,14986,39752,51469,45388,7762,41522,21318,28039,10548,43491,8710,42563,1838,45580,7671,43795,15419,36146,11061,37336,4358,32255,27408,47675,19705,57549,305,59392,7398,28333,49747,37639,15340,42589,34407,34915,12913,21325,2729,31413,10184,20401,10459,30122,19484,53653,3.0,(X),255495,1376,1376,0,13238,43769,7166,22522,12336,10226,2110,3462,19027,14733,4294,28450,20922,407,7121,64490,20240,44250,13477,1948,11529,8324,17858
81,28375,19460,"Decatur, AL Metro Area",149279,31965,"Decatur, AL Metro Area",151867,3100000US19460,"Decatur, AL Metro Area",47520,33428,339,35523,339,35523,0,-,4630,26594,11467,40342,1403,46781,4143,26449,3356,35804,2651,35029,705,45566,350,76955,2699,31388,1653,32625,1046,14759,4852,42926,2988,51019,382,-,1482,21944,7572,33351,1529,38731,6043,29761,1479,14465,427,13055,1052,14969,2898,22786,2332,43946,8.0,(X),44770,170,170,0,3356,10822,1539,5318,2264,1663,601,859,1113,923,190,3466,2051,0,1415,8265,2875,5390,2277,747,1530,2278,3043
82,32891,19500,"Decatur, IL Metro Area",108732,36569,"Decatur, IL Metro Area",105801,3100000US19500,"Decatur, IL Metro Area",33951,39502,802,60784,802,60784,0,-,2241,34888,7923,45067,1363,29858,3284,30147,2058,51641,1325,51357,733,65190,705,33875,1757,35737,1150,54548,607,18918,2497,43307,1476,52100,146,"100,000+",875,29984,6102,36006,1705,37046,4397,35278,1231,24199,251,36643,980,20211,2160,50852,1828,56848,2.9,(X),31258,663,649,14,2039,6919,614,3029,3268,2353,915,339,1409,1227,182,1381,723,79,579,5731,1360,4371,1742,144,1598,2478,1646
83,28579,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",500413,32180,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",649202,3100000US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",141552,33851,1981,18383,1981,18383,0,-,18704,41306,9078,37074,4428,43730,17920,28800,6183,39367,5368,38479,815,54617,4565,35200,10091,36298,7152,37465,2939,32150,16188,33984,7400,45367,141,50842,8647,26026,23986,32764,7992,36268,15994,31093,12576,23850,3334,26880,9242,21976,6839,29573,9013,41324,6.1,(X),190814,642,642,0,19539,14261,4602,21034,10340,8414,1926,5663,14082,8483,5599,22251,11875,69,10307,41310,12952,28358,19294,3719,15575,8417,9379
84,37353,19740,"Denver-Aurora, CO Metro Area",2466591,46410,"Denver-Aurora-Lakewood, CO Metro Area",2888227,3100000US19740,"Denver-Aurora, CO Metro Area",846627,44011,8536,69841,2811,50514,5725,79587,83993,40288,71653,47429,35056,47805,85056,35682,54814,45849,47373,44621,7441,57628,44759,57710,89283,48571,62109,50221,27174,44310,117460,52505,78293,64400,2755,58968,36412,34262,119497,41542,40263,42434,79234,40910,53475,26772,12435,36435,41040,24033,37644,32878,45401,60601,3.6,(X),1150431,14367,5274,9093,108006,89993,35361,102291,61018,51894,9124,42413,111821,81678,30143,182799,132174,3001,47624,207307,78343,128964,82860,19140,63720,46686,65509
85,36078,19780,"Des Moines-West Des Moines, IA Metro Area",546656,44471,"Des Moines-West Des Moines, IA Metro Area",645911,3100000US19780,"Des Moines-West Des Moines, IA Metro Area",193306,41585,2911,50262,2747,49083,164,57194,14861,40062,16255,45161,9344,42991,19937,34470,10212,45832,8560,42189,1652,61193,5646,51575,40274,50086,36705,50642,3569,43483,16253,47968,11712,52124,341,77012,4200,38310,32183,36690,11428,38759,20755,35939,9341,26179,2882,38086,6459,25261,7591,36616,8498,55234,2.7,(X),263890,3699,3699,0,17142,29810,8225,26727,10843,9040,1803,4786,49328,45501,3827,28114,18979,559,8576,49382,15850,33532,13315,3429,9886,11100,11419
86,36593,19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,41524,"Detroit-Warren-Dearborn, MI Metro Area",4313002,3100000US19820,"Detroit-Warren-Livonia, MI Metro Area",1236816,46947,3937,27001,3339,24952,598,70214,59743,50021,299266,62056,45791,48561,118996,31663,61573,46448,49784,44427,11789,60028,30692,51444,97248,46700,75009,48320,22239,40005,134121,54309,93147,63651,2902,66215,38072,35265,211983,43524,57650,49685,154333,40857,70829,25237,19067,36985,51762,21550,48176,31684,54461,55416,4.6,(X),1417892,2866,2344,522,74069,348228,41060,121625,69686,55619,14067,22723,107579,82188,25391,164762,107496,3703,53563,279790,81580,198210,78326,17731,60595,49488,57690
87,26976,20020,"Dothan, AL Metro Area",139499,31938,"Dothan, AL Metro Area",147914,3100000US20020,"Dothan, AL Metro Area",42652,31349,647,25445,558,23929,89,63431,3885,28738,6218,31717,1949,33131,5801,26410,3803,44012,3023,41790,780,60505,697,37153,1742,32285,1215,35972,527,31674,2271,40462,1496,44167,14,-,761,34583,8502,33348,2485,40874,6017,30246,2575,16822,309,27253,2266,16355,2310,31282,2252,32103,5.0,(X),45009,1417,1417,0,2666,5149,2776,4842,4983,3702,1281,607,1951,1371,580,3349,1392,12,1945,10071,2560,7511,2586,456,2130,2013,2599
88,35359,20100,"Dover, DE Metro Area",152255,36660,"Dover, DE Metro Area",176824,3100000US20100,"Dover, DE Metro Area",45384,38345,626,31619,626,31619,0,-,5736,32429,4189,45234,1058,39508,5036,33467,2498,47356,2040,46040,458,71230,735,55818,2021,42131,1559,49068,462,36210,3345,37162,1905,43886,128,55549,1312,31773,9308,36307,2583,36989,6725,35809,2220,29318,978,40706,1242,21902,2125,35566,6487,42607,1.9,(X),55839,1057,1019,38,5280,5312,1301,5991,3390,3016,374,504,3530,2261,1269,4072,2731,0,1341,13386,4385,9001,4401,1309,3092,1284,6331
90,31024,20260,"Duluth, MN-WI Metro Area",276222,39222,"Duluth, MN-WI Metro Area",278782,3100000US20260,"Duluth, MN-WI Metro Area",74987,38798,2949,51945,853,27484,2096,63529,5263,41346,6862,41202,2475,39370,7003,26432,5874,47042,4201,45914,1673,52049,1864,38843,5032,34382,4269,33626,763,41033,5506,41371,3299,46788,0,-,2207,28736,18016,38199,4578,42409,13438,35647,5599,26865,1477,26894,4122,26858,3396,31903,5148,46993,2.8,(X),83746,2539,668,1871,5945,7792,3070,7409,6031,4589,1442,1193,6072,4704,1368,7660,4988,121,2551,21724,6065,15659,5848,1926,3922,2555,5908
91,32435,20500,"Durham, NC Metro Area",479624,41636,"Durham-Chapel Hill, NC Metro Area",567428,3100000US20500,"Durham, NC Metro Area",152619,40306,1218,24540,1218,24540,0,-,13683,24549,15969,43270,3202,54429,11613,31636,5039,42360,3577,42377,1462,42337,3951,69459,7842,43406,4921,43514,2921,43114,19014,53971,13668,71203,175,96539,5171,25214,49505,42511,22614,43701,26891,41718,7744,24491,1215,33925,6529,23091,5887,28509,7952,48807,3.8,(X),203967,780,705,75,15061,17681,4702,13389,6785,5622,1163,4179,12465,8108,4357,29984,22312,146,7526,66418,29049,37369,12820,1903,10917,9525,10178
92,29314,20740,"Eau Claire, WI Metro Area",157808,39410,"Eau Claire, WI Metro Area",167484,3100000US20740,"Eau Claire, WI Metro Area",48296,36117,1846,21312,1846,21312,0,-,2675,33291,10418,36054,2087,36480,7012,35091,2967,44618,1999,41163,968,58628,644,48704,3764,35252,3147,34063,617,45098,3017,35457,1375,37214,0,-,1642,29201,8449,36531,2843,45622,5606,34409,1929,29327,660,42924,1269,20390,1837,37889,1651,46508,2.6,(X),55887,1524,1242,282,3356,12279,1609,6231,2870,1636,1234,543,4244,3783,461,4051,2847,23,1181,12923,4514,8409,2114,379,1735,1999,2144
93,26340,20940,"El Centro, CA Metro Area",161867,31490,"El Centro, CA Metro Area",182830,3100000US20940,"El Centro, CA Metro Area",31448,33829,2406,21015,2406,21015,0,-,2451,49488,1556,33143,1113,29014,4503,22981,2306,46832,1278,42606,1028,54281,153,-,2022,26149,1556,26067,466,27937,1670,45180,865,51203,0,-,805,30726,5927,33122,1980,46295,3947,31107,2249,31478,692,30976,1557,31905,607,27064,4485,58875,5.5,(X),38924,2992,2631,361,2174,2696,400,3206,3727,1765,1962,256,2256,1399,857,2340,1093,92,1155,9805,3587,6218,2426,287,2139,803,5843
94,29888,21060,"Elizabethtown, KY Metro Area",110221,37372,"Elizabethtown-Fort Knox, KY Metro Area",149813,3100000US21060,"Elizabethtown, KY Metro Area",32756,33065,294,42359,239,41391,55,-,2131,24265,4198,37054,1084,44118,3359,31900,3013,41203,2719,45098,294,19542,1128,27943,1870,35139,1595,31105,275,41510,2350,24574,1318,60856,0,-,1032,22417,7530,33737,1999,33860,5531,32366,1165,15846,76,-,1089,15624,710,33372,3924,36556,3.8,(X),46962,419,281,138,3382,9186,1251,4049,2609,1848,761,1055,2497,1973,524,3789,2376,0,1413,8982,3223,5759,2429,336,2093,2159,5155
95,30151,21140,"Elkhart-Goshen, IN Metro Area",197942,38430,"Elkhart-Goshen, IN Metro Area",205032,3100000US21140,"Elkhart-Goshen, IN Metro Area",62930,34696,522,40197,522,40197,0,-,2696,43574,30316,34169,2977,46513,4028,36207,1894,51678,1894,51678,0,-,673,41477,2057,33989,1242,36795,815,33008,3977,28186,1670,31754,192,46452,2115,22793,7735,34581,2747,34691,4988,34317,2637,18929,839,24083,1798,18350,2104,37859,1314,37920,5.1,(X),67346,267,267,0,3349,30044,2117,5688,3266,3089,177,525,2082,1450,632,3995,2154,68,1773,10361,3151,7210,2862,134,2728,2081,709
97,24218,21340,"El Paso, TX Metro Area",734669,29449,"El Paso, TX Metro Area",842677,3100000US21340,"El Paso, TX Metro Area",174987,29812,936,15036,788,12463,148,18194,11248,20945,18171,28766,5515,31632,18427,20263,16481,36765,14400,36860,2081,34132,5602,31077,9520,31250,6554,31461,2966,31067,16297,29535,8063,37339,0,-,8234,23512,38156,32525,19289,39623,18867,26685,9407,16996,1386,26686,8021,16652,6989,21899,18238,42043,3.2,(X),249232,3230,653,2577,17592,19796,7408,23790,23734,20695,3039,4782,13307,9212,4095,28597,11315,360,16922,60275,27689,32586,15211,2305,12906,8345,23165
98,30185,21500,"Erie, PA Metro Area",279092,35149,"Erie, PA Metro Area",274541,3100000US21500,"Erie, PA Metro Area",78301,35140,527,29303,512,29663,15,-,4665,41040,18622,40403,2202,37087,8079,26508,2828,46117,2478,45055,350,71471,2327,32431,5278,36880,4724,40093,554,30779,4699,30544,2556,38830,0,-,2143,22118,18728,33536,6232,40554,12496,30863,3341,30032,570,32955,2771,26245,4049,26933,2956,50757,3.3,(X),84958,1008,791,217,5133,17248,2267,7727,4773,4011,762,856,6152,5019,1133,5023,2547,168,2308,23128,7584,15544,4310,884,3426,3329,4004
99,30139,21660,"Eugene-Springfield, OR Metro Area",343591,31363,"Eugene, OR Metro Area",374748,3100000US21660,"Eugene-Springfield, OR Metro Area",94783,36293,1564,34714,1506,33203,58,-,7558,42683,16654,37838,4000,39863,12591,28952,3529,54323,2828,51935,701,67735,1893,40583,6521,31157,4534,32211,1987,28858,9387,40448,5578,52244,75,35213,3734,28430,17341,34650,7350,38813,9991,32937,4728,23982,1124,25900,3604,22487,4266,31067,4751,51904,4.5,(X),100500,2031,1993,38,6135,13985,4741,10928,4887,4118,769,1016,6039,3469,2570,10309,6329,198,3782,25257,9470,15787,5395,953,4442,4300,5477
100,31591,21780,"Evansville, IN-KY Metro Area",347781,38322,"Evansville, IN-KY Metro Area",315669,3100000US21780,"Evansville, IN-KY Metro Area",113201,36904,1958,46917,999,24057,959,75833,8063,41998,26801,46101,5985,39677,11983,29521,8009,42083,5998,40962,2011,53531,2343,40127,6885,36513,5871,35343,1014,40345,7108,38657,4087,46280,159,27840,2862,27257,20008,31683,4729,34543,15279,30640,4240,30204,1112,30170,3128,30214,5980,30584,3838,35077,1.9,(X),109416,1137,771,366,6707,22986,3234,8989,9503,6672,2831,1895,6549,5998,551,11176,6366,209,4601,23698,6812,16886,6714,1621,5093,3217,3611
102,31665,22020,"Fargo, ND-MN Metro Area",192391,41855,"Fargo, ND-MN Metro Area",241356,3100000US22020,"Fargo, ND-MN Metro Area",66078,35835,1476,53716,1427,54696,49,21571,4435,35856,8152,35337,3672,45211,6281,29492,3816,46464,3505,45925,311,61637,1796,42203,6774,35561,5415,35442,1359,35651,6748,41243,4576,48114,139,40096,2033,31799,13585,36444,5557,42537,8028,32961,3743,22307,400,32361,3343,21921,3473,26933,2127,44141,1.4,(X),97683,2703,2324,379,8011,11512,3781,10015,3482,2799,683,842,9674,8016,1658,10380,7154,113,3113,23551,6590,16961,5783,584,5199,3298,4651
103,30329,22140,"Farmington, NM Metro Area",122427,30663,"Farmington, NM Metro Area",126926,3100000US22140,"Farmington, NM Metro Area",36720,36116,5010,50171,237,41179,4773,50781,3669,36927,1022,36276,1157,42087,4167,24734,5261,47776,2443,35590,2818,61332,651,28506,828,31370,480,28450,348,32115,1655,45243,999,65721,0,-,656,12216,7263,29821,4041,29938,3222,28409,1724,16951,54,35089,1670,16745,1813,30780,2500,39760,4.0,(X),33830,4978,278,4700,2955,1364,528,3245,3006,1582,1424,290,601,467,134,3384,1493,65,1826,7489,3089,4400,2761,1132,1629,1137,2092
104,29892,22180,"Fayetteville, NC Metro Area",348940,31729,"Fayetteville, NC Metro Area",386662,3100000US22180,"Fayetteville, NC Metro Area",84744,33707,585,24921,557,24772,28,-,6693,32046,9747,34224,2285,39126,11158,27743,5117,37286,4738,37188,379,48519,2984,45464,3407,35661,1619,37464,1788,32026,6194,42573,3210,46027,75,-,2909,38264,18591,34229,4812,36602,13779,33032,4124,17063,433,25590,3691,16589,3444,28638,10415,43557,3.6,(X),101048,1102,1102,0,6401,11134,1743,11896,6667,5608,1059,1738,4062,2004,2058,7989,4388,0,3601,26031,8790,17241,5500,1054,4446,4157,12628
105,28778,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",433484,36762,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",535557,3100000US22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",131265,32458,2261,26289,1992,27076,269,21640,11664,30068,25253,30975,4336,31905,26738,32001,6796,44303,4626,47000,2170,40104,2018,31667,5523,39685,4566,34365,957,50938,10394,40809,6718,48339,1337,52195,2339,18391,22083,33788,9175,37655,12908,30014,5745,20534,535,21476,5210,20408,4518,30606,3936,40889,3.5,(X),198268,2177,2103,74,16467,34694,7324,33984,11600,9591,2009,2088,9505,6004,3501,18677,12106,1542,5029,38065,16587,21478,11473,1948,9525,5667,6547
