GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23
1600000US0454050,0454050,"Peoria city, Arizona",77226,5953,40132,3904,37094,3114,34875,2306,41498,4187,31290,1559,50608,4105,28457,3033,22151,2211,1.0,0.8,1.3,1.5,0.6,0.7,1.3,0.8,1.3,1.0,1.3,1.2,11.6,3.2,11.3,4.6,11.9,4.5,19.8,3.5,13.3,4.4,28.1,4.6,24.0,3.3,21.6,4.4,27.0,4.6,17.4,3.0,18.8,3.9,15.5,4.3,6.1,1.8,7.8,2.8,3.9,2.1,9.2,2.1,10.3,3.2,7.8,2.5,9.7,2.0,14.3,3.1,3.9,2.0,(X),(X),50479,3497,38936,3043,55431,3015,63064,4949,45626,2904,40349,2254,46843,3459,34143,2683,21384,9414,21437,13905,19909,28628,33617,2325,36555,7610,31610,2002,40215,3539,46294,3958,32931,3714,49992,8549,63033,5094,37293,4174,63385,10467,78989,25325,50931,8584,12.4,(X),(X),(X),(X),(X)
1600000US0455000,0455000,"Phoenix city, Arizona",793228,15099,450388,10857,342840,8418,28019,1039,31270,679,24267,901,517887,12553,322968,10334,194919,7276,2.4,0.4,1.5,0.4,3.8,0.7,6.6,0.8,6.1,1.0,7.5,1.3,20.8,1.2,19.9,1.5,22.2,1.7,19.3,1.0,19.0,1.3,19.9,1.8,21.4,1.1,21.4,1.4,21.3,1.6,11.6,0.8,11.7,1.1,11.3,1.1,3.8,0.5,3.8,0.6,3.8,0.7,6.8,0.6,7.6,0.8,5.3,0.9,7.4,0.6,9.0,0.8,4.7,0.7,(X),(X),36489,671,32469,1151,46868,1130,50504,1418,40843,1372,31682,500,35051,862,27380,1133,20739,741,23811,2484,15531,1094,25805,829,28842,2329,21694,878,34344,1540,39341,2270,29603,1801,47502,2949,54288,3457,41464,1284,60335,2355,76013,7910,50386,2038,20.8,(X),(X),(X),(X),(X)
1600000US0465000,0465000,"Scottsdale city, Arizona",124714,6853,67692,4730,57022,3951,41402,1617,50995,1329,34650,3787,71498,4973,42291,3744,29207,2911,1.4,1.1,1.6,1.8,1.2,1.0,1.9,0.9,1.4,0.8,2.6,1.8,8.9,2.0,9.5,2.8,8.1,3.2,11.1,2.2,8.3,2.8,15.1,4.3,17.8,3.0,13.6,2.8,23.8,4.8,17.8,2.5,18.5,3.4,16.9,3.5,7.3,1.6,7.1,2.1,7.5,2.8,11.4,1.7,12.6,2.3,9.8,3.1,22.4,2.3,27.4,3.4,15.1,3.0,(X),(X),61322,3188,49111,4543,79186,4782,92289,7589,60213,3929,46560,3812,53941,3465,37800,2709,25027,11267,26497,7524,17727,5513,36210,5413,39047,3943,30902,4955,37756,2828,47308,5208,32461,4548,53752,4193,61129,8700,45978,9303,72288,8762,91920,9040,50520,5891,17.5,(X),(X),(X),(X),(X)
1600000US0471510,0471510,"Surprise city, Arizona",48801,4154,26422,2272,22379,2352,35115,3386,43358,4196,26226,2228,28088,2921,18553,1940,9535,1456,2.4,1.9,2.2,1.3,2.8,3.8,2.9,1.7,2.8,1.7,3.1,3.7,8.9,3.3,6.3,3.1,14.0,5.8,15.9,4.0,13.2,4.9,21.3,6.4,26.0,4.1,25.7,5.5,26.6,6.0,21.2,4.3,24.3,5.5,15.3,5.7,5.8,2.0,5.6,2.2,6.3,4.3,9.7,3.0,11.7,4.1,5.6,3.2,7.1,2.4,8.2,3.3,4.9,3.7,(X),(X),49842,3943,39907,4563,55219,4641,60099,6344,45722,4642,39260,3814,46050,2833,30430,3286,25840,5914,25967,7089,25664,6834,32455,5364,44959,4703,24140,7206,39489,3829,46446,3106,26884,6283,43475,8241,55933,10858,36324,5118,51985,12257,78511,16344,45711,3601,5.8,(X),(X),(X),(X),(X)
1600000US0473000,0473000,"Tempe city, Arizona",107432,6520,60039,5367,47393,3888,25819,1838,29061,3485,21049,2532,58940,4499,35878,3985,23062,2389,1.4,1.0,1.8,1.5,1.0,0.8,6.7,3.0,7.3,4.4,5.9,3.4,15.9,3.6,15.1,4.5,17.2,4.9,20.9,3.9,19.3,4.4,23.5,5.4,20.7,2.9,19.1,3.7,23.3,4.8,16.2,3.3,16.9,4.5,15.1,3.8,5.0,1.5,5.2,1.7,4.8,2.8,5.9,1.8,5.8,2.2,6.2,2.4,7.0,1.8,9.6,2.8,3.0,1.4,(X),(X),39707,3544,35631,1563,47747,3231,51120,5025,42499,2972,33764,3071,36359,4011,31346,3320,18709,6156,17404,8128,22669,13270,31037,3091,32156,10570,27787,4398,31185,2676,35266,5217,28245,3555,40998,5220,48528,8159,35388,3700,52356,5444,55616,6799,50521,4838,19.1,(X),(X),(X),(X),(X)
1600000US0477000,0477000,"Tucson city, Arizona",282827,7183,151382,4426,131445,4914,22801,1183,26461,1178,20433,813,150835,6345,89835,4089,61000,4091,1.6,0.5,1.2,0.6,2.1,0.8,6.8,1.4,6.0,1.6,7.9,2.1,22.7,2.0,20.8,2.7,25.4,3.0,23.2,1.9,22.3,2.3,24.6,3.7,22.3,1.7,22.8,2.3,21.7,2.8,11.3,1.5,13.5,2.1,8.1,1.9,3.8,0.7,3.5,0.9,4.3,1.1,4.9,0.8,5.6,1.2,3.9,1.0,3.4,0.7,4.4,1.1,2.0,0.7,(X),(X),34757,1614,29737,1200,39383,1186,41872,1834,35718,1291,27916,879,30939,835,25035,1283,18185,1810,20682,1314,11718,1402,24444,2563,26685,2162,21601,1248,28139,1374,32765,2331,25075,1337,33657,2557,36662,3419,30736,2428,43416,3609,49311,7235,41149,3198,12.2,(X),(X),(X),(X),(X)
1600000US0485540,0485540,"Yuma city, Arizona",50575,3373,26767,1937,23808,2039,24767,2223,31091,3072,21342,2342,29633,3071,17499,1934,12134,1934,3.3,2.6,3.5,4.2,3.1,2.1,8.5,2.9,4.9,3.1,13.7,5.7,23.0,5.1,20.7,6.4,26.2,6.9,16.0,3.8,14.0,5.5,18.8,6.6,20.4,3.9,21.6,6.0,18.7,5.9,15.0,4.4,15.7,5.4,14.0,7.3,2.4,1.7,3.0,2.2,1.7,1.6,7.5,2.7,11.1,4.3,2.5,2.0,3.8,1.8,5.5,2.8,1.3,1.5,(X),(X),38467,2778,28399,4701,40657,2853,45932,3868,33050,3173,29749,2632,36931,4196,23278,2549,16385,7709,22395,6252,11852,5085,23088,3399,31354,5184,17717,4904,31753,4568,41357,5617,26179,3418,47780,10517,87212,26771,34981,7705,53537,10122,55300,14077,50284,22910,10.2,(X),(X),(X),(X),(X)
1600000US0523290,0523290,"Fayetteville city, Arkansas",42952,2926,23356,1999,19596,1851,21882,1512,24008,1576,18323,3434,21901,2051,13328,1607,8573,1294,2.0,1.7,3.0,2.7,0.4,0.7,3.6,3.0,2.3,3.6,5.6,5.1,23.5,5.5,22.2,6.8,25.7,7.9,23.1,5.1,19.6,6.9,28.6,7.8,20.3,5.3,22.0,6.5,17.6,7.1,9.2,2.8,8.6,3.7,10.2,4.1,5.1,2.1,5.7,2.7,4.2,3.9,5.7,2.8,7.4,4.4,3.0,2.9,7.4,3.0,9.1,4.0,4.7,3.8,(X),(X),35733,2144,31037,2880,50592,8454,58573,13054,38186,4192,30824,2391,34732,2943,25873,3488,17179,6813,20947,8835,15799,6806,23647,1360,23958,822,21871,4956,30127,4238,33961,3379,22730,6423,37781,6102,43686,11544,31383,7803,50088,5893,53314,17434,48452,7680,8.8,(X),(X),(X),(X),(X)
1600000US0524550,0524550,"Fort Smith city, Arkansas",43350,2918,23715,1813,19635,1729,22335,1738,27173,4975,18698,2782,26385,2601,15962,1771,10423,1629,3.1,2.0,3.2,2.8,2.9,2.5,5.9,2.8,6.1,3.8,5.6,3.9,31.4,5.3,24.3,5.8,42.3,8.3,17.2,3.8,15.6,4.7,19.7,6.3,19.3,3.9,20.6,5.1,17.5,5.5,10.5,3.2,11.9,4.5,8.3,4.1,1.9,1.1,2.9,1.7,0.4,0.7,3.9,1.9,5.1,2.9,1.9,2.0,6.8,2.2,10.2,3.3,1.5,1.8,(X),(X),35269,3259,24726,3642,44556,6566,53748,10767,30480,2554,25899,3817,32507,4137,20884,1883,18292,1671,20049,3220,16563,1845,22022,2859,24531,5285,17414,5018,27455,4561,35420,7778,21288,2142,42649,6269,51885,5255,30485,13872,57232,6833,70758,28825,53572,5770,17.4,(X),(X),(X),(X),(X)
1600000US0541000,0541000,"Little Rock city, Arkansas",108540,4021,53835,2216,54705,2897,28347,2590,31813,2542,26126,1689,63743,3842,34265,2257,29478,2510,0.9,0.6,0.8,0.7,1.1,1.0,5.8,2.6,4.2,3.5,7.6,3.5,20.2,3.2,21.3,4.6,18.9,4.2,18.1,2.9,12.0,3.6,25.1,4.4,21.1,2.6,20.0,3.5,22.4,3.9,11.5,1.7,11.9,2.6,11.1,2.4,5.8,1.4,8.0,2.4,3.3,1.6,7.4,1.7,8.4,2.5,6.2,2.1,9.2,1.7,13.4,2.7,4.3,2.1,(X),(X),42498,3397,33681,1983,52709,3431,62106,5616,41787,2666,32511,1717,36509,2582,30684,1230,19317,4212,21047,3082,11448,9967,21309,1390,22522,3350,20096,2495,30144,2563,31402,3198,29013,3241,47038,3292,54400,8314,36519,5256,57089,6662,62404,13343,53665,5487,10.4,(X),(X),(X),(X),(X)
1600000US0566080,0566080,"Springdale city, Arkansas",34826,3467,19845,2444,14981,1696,23100,1405,25931,1930,21051,956,21816,2992,13754,1887,8062,1548,1.0,0.8,0.0,1.2,2.8,2.1,3.7,2.5,4.0,3.7,3.3,2.8,39.8,6.1,36.6,8.4,45.3,9.0,20.5,4.4,18.5,5.0,23.9,7.8,15.3,4.5,17.6,6.3,11.3,4.3,6.9,2.3,8.5,3.6,4.1,3.1,1.9,1.1,1.6,1.5,2.2,2.5,4.6,3.1,5.9,3.3,2.4,4.0,6.2,3.0,7.2,3.3,4.6,3.8,(X),(X),28052,2930,24682,2879,37966,3285,40847,4097,33049,4276,25012,1845,28240,2252,21795,864,20866,1015,21868,1711,19037,4807,24199,3059,28171,5245,22165,1815,29299,5076,41122,4146,21073,1222,41599,7036,56042,29445,31772,17456,49208,20439,60978,34667,48275,11268,9.6,(X),(X),(X),(X),(X)
1600000US0600562,0600562,"Alameda city, California",43266,3850,23045,2349,20221,2439,42056,4839,47447,9925,39810,5309,25219,2638,14413,1928,10806,1586,0.8,0.9,0.0,1.4,1.8,2.1,2.3,1.5,0.9,1.1,4.1,3.1,6.3,3.0,6.8,4.9,5.7,3.8,12.8,3.8,15.3,5.6,9.3,3.2,17.2,4.0,8.9,4.0,28.4,6.2,16.5,4.5,15.0,5.2,18.6,5.9,10.6,3.9,10.9,4.2,10.3,5.0,13.3,3.5,17.1,4.9,8.3,4.0,20.1,4.1,25.1,5.9,13.5,4.4,(X),(X),67673,6355,50379,5272,71640,5350,78964,7597,61871,6353,47138,4113,55601,9226,42202,4318,18464,2441,18963,4612,16900,5364,31636,2352,33232,10903,21045,15327,40527,4992,46768,11356,31930,11406,57217,7412,59782,7808,55267,9543,66723,13528,90369,21006,49548,11528,12.0,(X),(X),(X),(X),(X)
1600000US0600884,0600884,"Alhambra city, California",50576,5042,27671,3734,22905,2543,30362,1911,29458,3224,31392,2980,33350,4295,19079,3227,14271,2167,1.9,1.4,2.7,2.3,0.8,0.9,7.9,4.5,10.7,7.2,4.3,2.9,18.3,5.0,16.5,5.3,20.7,7.0,18.1,4.1,21.9,5.6,13.0,4.8,20.9,4.4,17.1,4.9,25.9,6.3,15.2,4.0,14.5,4.3,16.2,6.3,4.4,2.3,4.3,2.6,4.5,3.3,8.4,2.7,8.9,3.9,7.8,3.6,4.9,1.8,3.3,1.5,6.9,3.6,(X),(X),32228,6385,40596,2109,45299,3744,43240,5285,48053,5291,32684,4668,31902,3239,35484,5295,18712,2560,21098,2897,15931,4293,25081,5559,27560,3685,20996,4225,37686,4904,41311,5878,35185,6047,46532,6130,48550,8284,45173,7592,55700,8988,63309,14652,47449,12906,22.1,(X),(X),(X),(X),(X)
1600000US0602000,0602000,"Anaheim city, California",180584,9106,99791,6689,80793,4506,25948,1265,30032,2720,22123,1384,112286,6895,70028,5657,42258,2972,1.9,0.8,0.9,0.6,3.6,1.6,5.8,1.4,5.4,1.9,6.3,1.9,24.5,2.7,25.5,3.4,22.9,3.5,17.7,2.1,17.0,2.8,19.0,3.2,18.0,2.4,16.8,2.6,19.9,3.9,11.2,1.8,10.6,2.0,12.2,3.1,5.5,1.0,5.9,1.3,4.9,1.5,6.7,1.3,7.6,1.8,5.3,1.8,8.6,1.2,10.4,1.7,5.7,2.0,(X),(X),35740,2693,33846,2654,47012,1900,49515,2671,42865,2999,30473,1377,32421,2628,25881,1848,18141,1217,20097,1036,15777,1072,29692,2996,34498,3361,23967,3107,36642,2697,40722,4361,34226,3034,48487,5379,61496,10238,40892,8455,74655,9093,80728,13840,66055,10984,18.3,(X),(X),(X),(X),(X)
1600000US0602252,0602252,"Antioch city, California",51428,3877,26624,2474,24804,2541,35584,2609,44850,8328,31256,1810,28155,3261,15930,2208,12225,1929,0.7,0.6,0.7,0.8,0.8,0.7,1.2,1.5,0.0,1.2,2.7,3.5,11.9,4.1,13.3,5.7,10.0,4.4,15.0,3.9,7.0,4.2,25.5,7.6,17.5,4.5,15.4,5.7,20.3,5.8,18.9,3.8,22.6,6.4,14.2,5.1,7.4,2.5,11.4,4.0,2.1,1.8,12.1,3.2,13.4,5.0,10.3,3.9,15.3,4.3,16.2,5.4,14.1,5.4,(X),(X),55782,8223,41938,5824,58751,4509,62101,4956,54385,6278,41843,3968,50665,2230,34600,3186,32487,7066,34334,5012,9246,12939,33203,3229,45977,12745,29689,6692,39458,5938,53795,7686,32841,6002,60332,12622,66663,21735,55252,9754,81587,4196,81855,4652,79901,27765,12.5,(X),(X),(X),(X),(X)
1600000US0602364,0602364,"Apple Valley town, California",29421,3819,16246,2022,13175,2523,30176,3937,35605,4496,24066,5364,17524,2687,10563,1446,6961,1803,2.2,1.7,2.7,2.4,1.4,2.2,8.2,6.7,4.0,3.8,14.7,15.2,12.5,5.0,13.8,7.1,10.6,6.8,18.8,5.8,14.4,6.4,25.6,9.1,20.4,6.8,20.0,7.3,21.0,9.4,17.0,4.5,17.4,5.7,16.3,8.7,3.7,2.1,4.3,3.1,2.8,2.6,8.3,2.8,12.2,4.7,2.4,2.1,8.9,3.8,11.2,5.3,5.2,5.2,(X),(X),45886,6274,34084,5495,53114,9537,61501,14740,40386,7655,34918,3646,41421,5225,28766,4503,26909,6572,27238,7174,21940,14281,26928,8411,32107,9549,25469,9571,36046,4041,58287,10878,26237,7527,52054,15062,62036,23761,46107,18179,61045,8128,76184,35028,56585,15987,12.5,(X),(X),(X),(X),(X)
1600000US0602553,0602553,"Arden-Arcade CDP, California",48635,3830,25446,2492,23189,2357,32393,3640,37253,8033,29766,6293,26825,2443,15137,1614,11688,1601,1.5,1.4,1.5,2.2,1.4,1.5,5.2,2.9,5.4,3.6,5.0,3.2,13.3,3.4,10.5,4.9,17.0,5.9,12.7,4.6,14.2,5.5,10.8,4.8,18.5,4.5,15.1,5.3,22.9,6.4,17.1,3.4,19.2,4.7,14.4,4.6,7.5,2.5,8.5,4.2,6.3,2.9,15.5,4.5,13.9,5.3,17.5,6.0,8.6,2.0,11.7,3.3,4.7,2.3,(X),(X),50902,2722,44259,5105,60525,5840,67896,9910,50979,3644,40651,2889,44247,7765,35703,5176,17177,6645,30067,18671,12665,2263,19920,5605,30194,13366,16569,3067,40945,4068,51054,6262,34956,5940,47405,5008,50207,8991,46215,7611,65945,4378,69750,8307,63178,5846,8.3,(X),(X),(X),(X),(X)
1600000US0603526,0603526,"Bakersfield city, California",160788,5577,86158,3919,74630,3910,26594,1178,32628,2590,21135,1664,88602,4689,52754,3704,35848,3180,1.9,0.7,0.7,0.5,3.7,1.5,5.3,1.6,3.2,1.5,8.4,2.8,19.2,2.8,17.1,3.0,22.3,4.1,16.2,2.2,14.6,2.9,18.6,3.8,21.1,2.7,18.6,3.6,24.8,4.2,14.3,2.0,16.6,3.0,11.1,2.6,6.8,1.3,8.2,2.1,4.6,1.6,7.0,1.3,9.1,1.9,3.8,1.5,8.1,1.4,11.8,2.1,2.7,1.1,(X),(X),45759,3039,32196,2907,50936,3009,59927,4447,37703,2024,31430,1113,39683,3340,24769,1951,19176,2194,25074,4316,12323,2298,28669,4341,34663,5333,21154,1661,30843,2124,42156,6370,25136,2710,50283,6831,71617,16226,40215,3440,66995,4408,80293,16665,52086,8826,17.4,(X),(X),(X),(X),(X)
1600000US0603666,0603666,"Baldwin Park city, California",36020,4092,21171,2305,14849,2491,22394,2299,23952,2203,17756,5141,22375,3249,14017,2026,8358,1840,1.8,1.2,0.3,0.5,4.4,3.1,11.1,3.8,5.1,3.8,21.1,7.4,26.5,7.1,34.1,8.4,13.8,7.6,20.5,4.6,20.0,5.3,21.3,7.8,21.4,4.3,22.4,6.5,19.6,8.0,10.2,3.9,9.1,4.1,12.0,6.7,4.1,2.1,4.5,2.7,3.5,3.4,4.0,2.6,3.8,3.2,4.3,2.7,0.4,0.5,0.7,0.8,0.0,2.3,(X),(X),29961,3797,30790,3005,34098,3019,34783,3430,32949,3925,25716,3335,27759,3594,21460,6460,22548,2590,25475,2971,13434,1156,26296,4750,29243,4040,23498,8126,30187,9448,34161,13359,24084,13661,36999,13422,35656,16844,40810,22549,46802,41298,70708,65955,37465,46250,25.6,(X),(X),(X),(X),(X)
1600000US0604982,0604982,"Bellflower city, California",36300,4315,19497,2769,16803,2290,31025,4615,36318,8145,27532,4265,22532,3431,12926,2365,9606,1735,0.4,0.6,0.6,1.0,0.0,2.0,4.6,2.7,2.1,2.1,8.1,5.5,19.5,5.8,21.6,7.5,16.5,7.5,16.9,5.6,13.7,8.3,21.1,6.8,23.9,5.7,21.5,6.5,27.2,8.6,18.1,5.1,21.2,7.8,14.0,6.0,5.8,3.0,3.6,2.5,8.7,5.7,6.3,2.9,7.6,4.5,4.4,3.9,4.7,2.8,8.2,4.8,0.0,2.0,(X),(X),44776,5561,37031,3592,45250,4069,49615,5597,39376,3778,36781,3846,42462,5004,31836,3750,24182,5174,28750,13084,14414,2876,34687,4674,37024,5941,30699,6947,32875,6009,43641,6570,30713,6578,46396,4963,47107,7445,44360,7753,71193,19357,84816,44556,68570,27128,21.1,(X),(X),(X),(X),(X)
1600000US0606000,0606000,"Berkeley city, California",62723,3387,32482,2678,30241,2249,31078,3235,37740,8665,25427,5034,25647,2334,15503,1919,10144,1450,1.2,0.9,1.5,1.2,0.8,0.9,1.9,1.6,1.4,1.2,2.7,3.8,8.0,2.7,6.1,2.9,10.8,4.9,10.6,2.6,8.0,3.6,14.7,5.1,15.1,3.0,11.7,3.5,20.3,5.8,18.3,4.3,19.0,5.2,17.3,6.4,9.9,3.1,10.5,4.3,9.0,3.6,10.5,3.0,9.7,4.1,11.8,4.1,24.5,3.9,32.2,5.1,12.8,4.9,(X),(X),70331,8346,50346,5887,77685,6730,86550,7827,64135,9498,49300,4187,57440,5962,38576,6137,23750,28317,50028,36968,19605,10839,27409,8358,30973,15464,26002,16974,34697,12493,46005,12975,24257,14343,45560,5853,55115,5948,35695,7931,63773,6258,77274,15104,51698,3800,19.3,(X),(X),(X),(X),(X)
1600000US0608786,0608786,"Buena Park city, California",46019,4206,26354,2899,19665,2305,28852,3371,32919,5498,24629,4895,27504,3128,17779,2331,9725,1667,1.7,1.2,0.3,0.4,4.4,2.9,10.4,5.0,9.0,6.1,12.9,6.7,15.7,5.6,17.1,7.8,13.0,6.0,17.7,4.4,14.8,5.1,23.0,6.9,20.5,4.0,22.0,5.4,17.8,5.9,13.7,3.4,13.6,4.7,13.7,5.5,8.4,3.4,9.2,4.0,7.0,4.4,7.7,3.3,8.2,3.4,6.7,4.6,4.2,1.7,5.8,2.7,1.3,1.5,(X),(X),40758,2047,33955,2478,44198,3162,47279,4178,38565,3671,32720,3230,39813,3837,26972,3237,16828,6923,20567,9701,13901,5197,30070,3746,35430,8894,20190,8673,37053,4121,42200,3294,30988,4905,55566,6071,60286,9417,53760,7946,51949,18361,66435,10558,27251,30028,10.7,(X),(X),(X),(X),(X)
1600000US0608954,0608954,"Burbank city, California",54994,4114,30062,2891,24932,2470,41019,3513,46117,5261,35878,5362,37180,3570,21447,2583,15733,2291,1.7,1.3,1.0,1.0,2.5,2.6,6.2,3.1,7.8,4.3,4.0,3.1,14.6,4.1,12.2,4.5,17.8,6.0,10.6,2.8,10.3,3.8,11.1,4.7,18.9,4.2,18.2,5.2,19.8,6.1,20.8,4.0,19.9,4.9,22.0,6.0,5.9,1.9,6.6,3.0,5.0,2.6,9.9,2.8,11.0,3.7,8.3,4.5,11.4,3.3,12.9,4.0,9.3,4.8,(X),(X),50140,3030,46538,4675,55461,4820,58816,6345,50886,5230,45893,4012,49349,3286,40399,4020,18891,2448,18394,2738,20137,4515,39175,15114,41984,8258,24833,12921,38989,4450,40209,8686,38825,4156,52547,3290,61176,12160,50374,5781,61691,10061,67295,42461,60257,12764,16.4,(X),(X),(X),(X),(X)
1600000US0611194,0611194,"Carlsbad city, California",51718,3775,28219,2533,23499,2286,44703,4533,60372,9320,35557,4317,31098,2966,18727,2020,12371,1802,0.9,0.7,1.6,1.1,0.0,1.6,3.7,2.3,1.7,1.3,6.7,5.4,10.3,3.8,10.2,4.1,10.4,5.6,8.6,3.2,5.5,3.1,13.3,6.2,15.1,3.3,13.0,4.6,18.2,5.5,12.5,3.3,12.4,4.2,12.6,5.0,7.5,2.2,7.2,2.7,7.8,3.3,13.5,3.4,15.6,4.9,10.4,3.8,28.0,5.1,32.9,6.2,20.6,6.7,(X),(X),72998,8250,51606,13932,82354,10527,92734,15297,66639,8653,51149,8208,65256,8784,40448,4236,25161,17276,32741,14568,11371,527,34814,9591,40180,14460,32419,17381,41369,3284,51550,20567,33223,4260,64159,7407,78355,7955,46692,10752,87139,10245,96281,13243,73295,14416,12.4,(X),(X),(X),(X),(X)
1600000US0611530,0611530,"Carson city, California",49034,5183,24593,3578,24441,2862,30836,2245,31812,5299,29553,3542,29971,4050,16496,2704,13475,2493,2.5,1.8,0.7,0.8,4.7,3.7,5.1,2.0,3.7,2.8,6.7,3.9,16.0,3.6,18.1,5.4,13.5,5.0,20.1,3.9,19.0,5.8,21.4,6.2,18.6,4.3,19.9,5.7,16.9,6.4,18.1,4.1,19.4,5.9,16.4,5.4,3.5,1.7,3.1,2.5,4.1,3.1,7.4,2.1,7.5,3.1,7.3,3.4,8.8,3.6,8.6,5.2,9.0,4.7,(X),(X),40758,3688,37149,5406,50522,6035,54220,9471,45996,5399,36543,4132,39192,5432,34193,4811,21525,2691,23038,7002,13280,10458,30889,3628,34830,8978,25488,6518,39628,2942,42029,6489,35417,9237,43246,9414,50133,21344,41904,11928,59885,8912,61669,42613,58129,17954,21.3,(X),(X),(X),(X),(X)
1600000US0613014,0613014,"Chico city, California",53247,3264,26713,2236,26534,1947,14794,2353,15861,4814,14088,2319,17727,2471,9475,1642,8252,1654,0.3,0.4,0.5,0.8,0.0,2.4,6.1,4.0,1.4,1.2,11.6,8.1,23.9,5.3,25.4,6.9,22.2,7.8,19.4,4.8,17.8,6.4,21.2,8.0,17.9,5.0,6.8,3.4,30.6,8.9,13.5,4.2,20.6,6.0,5.4,3.6,4.3,2.2,5.1,3.1,3.3,2.6,9.6,3.6,14.2,5.7,4.4,3.8,5.0,2.7,8.3,4.6,1.3,2.1,(X),(X),42487,14108,31288,4338,45566,4653,53377,6856,36597,5239,27563,4174,31973,5459,24827,3061,17473,7734,16436,8594,23879,17730,31354,11288,40204,13063,20862,6582,23724,4234,22897,7406,24061,4493,34547,9260,50341,13058,24291,4837,51071,20462,76596,14297,41780,5368,9.2,(X),(X),(X),(X),(X)
1600000US0613210,0613210,"Chino city, California",42857,6013,23984,3319,18873,3251,30088,2736,35624,5053,23297,4427,24456,3728,15315,2451,9141,2270,0.4,0.5,0.7,0.8,0.0,2.1,6.2,3.9,4.4,3.2,9.3,9.3,12.8,4.3,9.0,4.5,19.0,8.2,18.6,5.4,16.8,7.0,21.7,9.5,24.0,5.8,27.2,8.1,18.6,8.0,18.9,5.4,22.2,6.7,13.3,7.2,2.5,1.3,1.7,1.3,3.9,3.3,10.5,4.0,9.7,3.9,11.9,6.9,6.0,2.7,8.3,3.7,2.1,2.8,(X),(X),44173,5566,34982,4957,47646,4290,50615,4369,42672,6833,35379,3593,40521,5933,30836,3670,22242,8282,28738,5391,17494,2581,32653,6031,35693,6835,23291,11258,36765,10965,48055,5571,31777,1970,49729,6160,56224,15395,48964,6832,58549,5168,58687,3177,52147,43357,19.8,(X),(X),(X),(X),(X)
